node,node_lat,node_lon,ts,num,rssi,tag,tag_lat,tag_lon,tag_speed,dist_m,received
node36,59.305486,18.0023078,2024-09-14 16:25:40,1511,-29.8176748904,KMBA_04A31607C091,51.18,58.56,3.45,410,false
node27,12.6679167,123.9881642,2024-05-12 20:19:11,994,-15.7817681307,KMBA_04A31607C091,55.51,51.68,2.48,882,false
node27,26.319938,113.810157,2024-03-30 05:43:13,606,-15.076335714,KMBA_04A31607C091,55.36,59.62,1.53,84,false
node15,41.933917,126.422806,2024-05-16 06:59:28,1315,-10.5265090476,KMBA_04A31607C091,57.43,51.87,1.91,929,false
node33,-30.9970748,26.3308478,2024-11-05 16:38:14,1175,-18.2762392616,KMBA_04A31607C091,50.46,51.01,4.89,226,true
node18,-7.043508,-77.873172,2024-12-09 15:51:36,723,-21.9714477862,KMBA_04A31607C091,52.77,53.1,1.23,716,false
node18,17.074403,-96.7385775,2024-01-01 10:16:29,398,-10.0019971096,KMBA_04A31607C091,57.43,55.33,3.64,508,true
node02,6.5411018,101.2804075,2024-10-13 05:28:40,1460,-17.7896177673,KMBA_04A31607C091,53.19,51.33,1.39,685,true
node02,41.4956796,-8.3620667,2024-09-02 08:30:33,1201,-11.1511211054,KMBA_04A31607C091,58.61,55.63,1.24,885,false
node21,-8.3351552,122.9768634,2024-10-29 08:29:40,332,-16.3823294921,KMBA_04A31607C091,51.95,59.02,3.86,623,false
node15,0.4016398,32.043969,2024-02-09 20:01:31,1122,-11.1442285455,KMBA_04A31607C091,57.18,55.07,3.08,959,false
node02,29.756501,121.507191,2024-04-02 18:04:25,433,-11.019144759,KMBA_04A31607C091,56.27,55.93,1.37,64,false
node18,20.9414842,105.9569025,2024-06-09 06:29:28,830,-11.136093388,KMBA_04A31607C091,58.69,58.1,4.4,127,false
node02,-6.8243672,110.7880536,2024-12-28 21:25:15,782,-22.6006683382,KMBA_04A31607C091,53.56,56.49,1.98,666,false
node35,49.9466816,18.8244645,2024-06-23 03:44:25,744,-12.8025067456,KMBA_04A31607C091,59.17,56.9,2.43,394,true
node04,-6.9667234,108.6699011,2024-08-20 01:01:12,877,-11.7065417336,KMBA_04A31607C091,58.34,56.39,4.13,317,false
node33,-8.1491211,111.997915,2024-07-05 02:47:26,302,-10.8004872285,KMBA_04A31607C091,55.37,59.85,1.12,670,false
node18,50.6930818,3.1845673,2024-02-29 03:05:01,1515,-11.3347765719,KMBA_04A31607C091,52.39,54.18,4.38,366,false
node33,34.80278,113.308961,2024-01-25 13:32:18,1390,-15.9290000593,KMBA_04A31607C091,55.7,55.26,4.56,252,false
node02,31.896059,35.254768,2024-05-06 00:44:43,1577,-18.6697422151,KMBA_04A31607C091,50.45,50.39,1.35,855,true
node18,3.6426789,10.7830826,2024-12-06 16:19:15,897,-10.0974992239,KMBA_04A31607C091,58.14,50.8,4.59,371,false
node04,40.9863643,45.3666914,2024-06-26 14:21:46,1393,-10.022744375,KMBA_04A31607C091,53.02,54.59,4.26,473,false
node15,43.691162,-79.8408787,2024-05-13 09:07:23,573,-10.8432685679,KMBA_04A31607C091,55.62,55.93,2.46,228,false
node36,-6.5778193,106.8075136,2024-06-27 12:45:28,1495,-12.4264466062,KMBA_04A31607C091,50.03,54.06,4.66,830,true
node35,6.6999998,124.7833328,2024-10-17 20:52:54,458,-13.4309030789,KMBA_04A31607C091,51.11,52.48,4.52,435,false
node21,39.1674274,-84.5484275,2024-07-05 22:40:01,742,-13.2890025323,KMBA_04A31607C091,59.1,59.31,3.93,187,false
node35,14.5272379,-87.2157947,2024-04-01 16:04:47,645,-25.4411108046,KMBA_04A31607C091,51.87,50.11,1.57,777,true
node02,38.4298138,22.6668104,2024-08-18 10:56:33,503,-11.2247470824,KMBA_04A31607C091,57.26,55.33,4.82,893,false
node02,-22.9841765,-43.2209394,2024-07-30 16:40:19,758,-14.3593127391,KMBA_04A31607C091,51.31,53.83,2.98,706,false
node15,-8.0412,111.6694,2025-01-14 06:40:13,603,-10.2745100676,KMBA_04A31607C091,56.92,51.11,4.66,896,true
node21,56.493108,56.2088361,2024-05-17 01:35:56,805,-12.8273805796,KMBA_04A31607C091,54.85,54.11,2.8,626,false
node18,12.6030181,37.4521319,2024-04-05 07:19:29,1119,-11.1410126085,KMBA_04A31607C091,58.33,50.36,1.8,288,false
node35,22.43,41.75,2024-08-11 00:40:38,1565,-24.7521591912,KMBA_04A31607C091,54.65,59.01,1.25,493,true
node18,-7.617735,112.4172256,2024-01-11 17:05:50,604,-22.5494922217,KMBA_04A31607C091,52.47,58.99,4.21,872,false
node35,47.6329545,7.4839022,2024-03-29 09:01:48,714,-11.3209168471,KMBA_04A31607C091,59.25,53.7,4.67,5,true
node35,50.003461,19.612945,2024-11-27 00:19:56,469,-18.3140758117,KMBA_04A31607C091,52.09,53.1,2.38,234,false
node33,-6.308986,106.8766009,2024-11-18 13:59:42,1044,-10.2282664178,KMBA_04A31607C091,56.88,52.84,2.88,334,false
node15,26.6732151,-81.8181961,2024-10-03 19:36:15,1072,-10.6374876572,KMBA_04A31607C091,51.25,51.6,3.14,740,true
node36,38.4391281,23.8850944,2024-10-22 01:44:13,623,-20.7556380715,KMBA_04A31607C091,59.52,52.8,2.55,594,false
node04,34.563589,105.011894,2024-03-18 10:35:54,712,-14.8857925094,KMBA_04A31607C091,55.23,55.68,4.76,728,true
node15,43.89144,5.381848,2024-07-28 06:23:27,832,-18.2945167701,KMBA_04A31607C091,51.31,57.87,2.55,887,true
node33,-9.6165,124.742,2024-10-18 12:14:35,857,-13.1093367926,KMBA_04A31607C091,53.44,55.6,2.28,70,true
node04,27.6332252,85.5277488,2024-11-02 06:52:57,877,-21.3551087088,KMBA_04A31607C091,54.63,54.22,3.01,364,true
node36,49.2867869,-123.130627,2024-09-07 00:13:16,861,-10.6713799904,KMBA_04A31607C091,54.22,54.41,1.32,376,true
node02,-28.6454883,-53.605355,2024-01-11 11:28:32,1469,-12.6549499136,KMBA_04A31607C091,54.59,56.61,4.0,35,true
node02,-6.6958883,107.7073688,2024-07-30 14:42:58,544,-14.5236689086,KMBA_04A31607C091,59.72,53.04,4.49,484,false
node21,37.2610694,67.3086236,2024-10-04 01:54:22,1422,-11.9692410523,KMBA_04A31607C091,58.42,59.59,1.07,782,false
node35,35.797997,112.92392,2024-05-31 01:02:19,1432,-13.8180043508,KMBA_04A31607C091,57.57,54.16,4.79,27,true
node15,48.8069601,2.3549227,2024-01-20 09:02:59,1429,-21.7612995175,KMBA_04A31607C091,54.63,52.68,2.57,589,true
node04,7.2029817,124.2342889,2024-11-11 19:33:32,955,-11.5824296356,KMBA_04A31607C091,52.22,56.71,4.58,458,false
node18,50.2588049,127.51838,2024-04-14 19:17:42,1383,-11.9490388319,KMBA_04A31607C091,52.51,58.32,2.34,895,true
node18,5.042569,-75.514771,2024-06-16 23:55:27,779,-10.3101417688,KMBA_04A31607C091,58.28,56.16,4.3,12,false
node15,-25.5318354,-49.2035722,2025-01-12 02:25:38,673,-15.5154493175,KMBA_04A31607C091,54.8,51.59,4.27,632,true
node04,45.9028599,3.95435,2025-01-11 08:46:18,1482,-12.2557077503,KMBA_04A31607C091,58.37,57.46,2.84,689,true
node21,43.598763,93.016624,2024-08-19 06:06:08,485,-10.8395274949,KMBA_04A31607C091,53.45,51.79,3.47,100,true
node02,37.5972313,-8.6366851,2024-02-01 23:36:16,1332,-22.8734726134,KMBA_04A31607C091,52.69,51.64,3.75,759,true
node35,-7.8480156,112.0178286,2024-08-01 18:46:58,1232,-11.9084484134,KMBA_04A31607C091,58.69,52.05,4.1,425,true
node21,31.6903638,-106.4245478,2025-01-26 18:59:16,824,-12.140145681,KMBA_04A31607C091,51.92,56.46,1.88,902,false
node33,32.75348,106.135955,2025-01-08 05:39:45,1428,-10.5741659143,KMBA_04A31607C091,53.62,52.55,2.96,27,true
node02,35.62231,10.75696,2024-10-09 17:19:50,344,-19.8853713565,KMBA_04A31607C091,58.67,56.69,4.64,193,false
node36,34.9978522,36.1925483,2024-09-16 06:38:23,1519,-10.5481363586,KMBA_04A31607C091,58.15,54.62,1.99,837,true
node04,9.9093596,-83.9959762,2024-02-29 15:55:14,1486,-14.393027127,KMBA_04A31607C091,52.24,50.15,3.44,583,false
node02,34.6816856,126.9069278,2024-09-30 05:12:39,324,-11.2727720982,KMBA_04A31607C091,52.84,51.34,4.78,212,true
node04,14.7579513,100.0975221,2025-01-08 22:58:39,1591,-11.5376955446,KMBA_04A31607C091,53.02,58.84,3.66,520,true
node04,16.5239803,100.1445851,2024-04-02 02:48:46,1265,-18.9070167105,KMBA_04A31607C091,54.95,58.16,3.07,463,false
node27,-34.5434158,-58.5867617,2024-12-14 15:05:35,582,-23.8667424352,KMBA_04A31607C091,56.11,57.26,2.84,228,true
node33,53.8044834,21.7303948,2024-03-30 15:56:12,1103,-10.1744715175,KMBA_04A31607C091,52.65,50.35,3.41,45,false
node21,30.2733296,120.1672735,2024-05-16 01:34:44,694,-10.5947807825,KMBA_04A31607C091,51.2,57.03,4.54,889,false
node33,46.4476799,14.0197219,2024-02-20 11:02:33,814,-17.3652718187,KMBA_04A31607C091,55.84,51.04,3.19,187,true
node15,17.1390992,102.9715346,2024-04-05 05:26:33,1427,-14.6902949209,KMBA_04A31607C091,52.89,52.83,3.95,108,false
node21,-37.0555803,174.9213435,2024-06-21 13:24:49,1001,-28.8413663841,KMBA_04A31607C091,51.93,55.79,1.44,210,true
node33,25.714796,100.193584,2024-06-18 00:15:44,1493,-16.6376724915,KMBA_04A31607C091,54.12,57.3,3.34,913,true
node04,-24.097317,25.0288051,2024-03-05 09:31:39,740,-18.9130815019,KMBA_04A31607C091,52.75,57.95,2.67,412,true
node04,13.91581,44.32414,2024-08-04 03:49:34,560,-11.043059634,KMBA_04A31607C091,57.77,55.53,3.92,253,true
node02,58.9764624,47.0220321,2024-05-23 03:14:24,743,-13.7150042764,KMBA_04A31607C091,58.8,55.68,1.62,93,true
node36,34.158664,109.386682,2024-05-23 09:58:52,1253,-15.6789682329,KMBA_04A31607C091,56.87,55.06,1.39,4,false
node27,57.7470467,14.1650902,2024-05-08 08:22:28,1145,-16.8603204735,KMBA_04A31607C091,57.98,56.47,4.84,828,false
node15,59.0541421,12.695366,2024-05-10 22:49:30,1526,-11.5968565155,KMBA_04A31607C091,57.64,57.97,3.29,519,true
node04,48.081286,20.7644305,2024-06-23 17:28:24,1421,-14.4171294576,KMBA_04A31607C091,50.27,58.64,3.91,553,false
node27,5.9,6.833333,2024-10-28 12:47:54,1210,-13.232029813,KMBA_04A31607C091,59.95,56.56,1.9,791,false
node18,29.4143476,-98.3910127,2024-02-19 15:02:34,603,-21.9545885814,KMBA_04A31607C091,58.9,54.91,1.79,597,false
node27,64.2456893,23.8402057,2024-06-06 02:32:17,335,-10.6752777092,KMBA_04A31607C091,58.38,54.0,2.77,259,false
node02,26.458254,114.786182,2024-12-09 23:21:51,533,-10.7455877915,KMBA_04A31607C091,57.09,50.44,1.02,460,true
node02,52.4555293,13.339803,2024-01-01 18:39:54,1412,-10.9150627466,KMBA_04A31607C091,54.02,53.23,1.5,780,true
node33,35.0435187,25.0928704,2024-03-12 12:00:11,857,-10.8875199687,KMBA_04A31607C091,55.67,53.4,1.83,598,false
node35,17.9179214,-76.579165,2025-01-13 20:22:16,1298,-10.3031747569,KMBA_04A31607C091,58.34,51.24,3.16,33,false
node35,23.35329,112.339444,2024-04-28 21:13:27,653,-10.7900076735,KMBA_04A31607C091,57.13,57.85,2.87,446,true
node02,41.6929759,-8.2060587,2024-05-05 02:14:29,966,-13.9516955797,KMBA_04A31607C091,51.53,54.27,3.54,442,false
node21,32.687733,112.087455,2024-10-12 21:20:30,333,-12.5445332567,KMBA_04A31607C091,51.26,52.92,4.43,591,false
node15,26.629211,101.266195,2024-01-17 15:29:58,905,-17.3142184357,KMBA_04A31607C091,57.98,55.8,2.28,512,true
node04,55.590397,37.6278499,2024-12-04 06:39:14,313,-12.431776339,KMBA_04A31607C091,58.94,50.17,1.65,808,false
node27,34.329605,108.708991,2024-08-01 22:23:04,1349,-12.7872695695,KMBA_04A31607C091,58.68,54.7,3.15,735,false
node04,25.095277,116.100342,2024-03-21 15:12:46,662,-12.3714121247,KMBA_04A31607C091,59.86,52.44,3.13,179,true
node21,20.4225249,99.9185708,2024-02-24 06:06:12,490,-20.5130774872,KMBA_04A31607C091,57.55,57.52,3.15,984,false
node21,35.2617507,57.973082,2024-07-07 05:01:04,627,-13.9702983497,KMBA_04A31607C091,54.24,52.16,3.09,840,false
node15,47.594843,1.3155028,2024-07-11 18:40:25,1460,-11.3760990841,KMBA_04A31607C091,55.05,54.84,4.16,226,false
node33,-6.107046,-78.5970229,2024-03-30 21:42:50,328,-13.2671713484,KMBA_04A31607C091,59.8,57.97,1.57,424,true
node02,4.5120691,-75.2245693,2024-02-28 19:11:32,657,-10.3508938545,KMBA_04A31607C091,50.78,52.16,2.86,584,true
node36,63.9060413,24.5144506,2024-04-28 07:05:12,1120,-13.1344082265,KMBA_04A31607C091,51.49,52.86,1.77,888,false
node18,41.4037275,-7.8500816,2024-04-20 18:01:46,783,-11.9611267695,KMBA_04A31607C091,50.72,53.55,1.14,657,true
node33,39.9778273,116.4792741,2024-01-10 13:17:19,326,-15.9771672239,KMBA_04A31607C091,54.01,51.49,3.18,745,true
node35,31.678719,35.241822,2024-12-13 05:46:41,1085,-14.9183314416,KMBA_04A31607C091,57.03,59.94,3.74,877,true
node15,28.438851,120.564983,2024-05-03 06:44:00,857,-14.2410304387,KMBA_04A31607C091,57.62,51.81,1.83,147,false
node15,6.382615,124.789568,2024-02-06 05:58:24,1478,-11.7984106772,KMBA_04A31607C091,52.16,56.4,1.1,277,false
node35,55.3699174,73.2223964,2025-01-24 09:40:52,790,-11.6384102808,KMBA_04A31607C091,50.14,53.95,4.29,306,false
node35,49.380268,-82.400129,2024-01-30 08:46:59,325,-12.5034342272,KMBA_04A31607C091,56.45,58.67,2.39,558,true
node02,31.77,-106.43,2024-05-10 14:56:31,458,-15.051378169,KMBA_04A31607C091,51.22,53.04,4.99,946,false
node36,49.5320711,18.1244102,2024-04-24 02:06:39,1015,-11.6578241449,KMBA_04A31607C091,51.18,58.99,1.35,62,true
node35,-7.0186412,107.8361732,2024-10-14 05:49:44,353,-15.2171382629,KMBA_04A31607C091,58.14,51.27,1.87,453,false
node27,-7.3445521,112.6079459,2024-11-03 16:18:29,908,-18.4725954357,KMBA_04A31607C091,57.94,56.7,4.67,309,false
node04,-6.8928049,39.1803741,2024-05-26 16:01:37,670,-12.3095328081,KMBA_04A31607C091,59.7,50.39,3.95,195,true
node04,-24.8763773,-54.9322782,2024-01-11 08:49:38,1213,-11.3073152812,KMBA_04A31607C091,51.01,58.1,3.92,173,false
node15,13.7733179,100.4284178,2024-07-02 20:45:08,565,-13.0046733023,KMBA_04A31607C091,53.19,57.92,3.88,79,false
node33,-7.6044275,109.5766953,2024-11-23 09:12:33,1027,-10.9419541756,KMBA_04A31607C091,59.53,54.19,1.39,360,false
node18,41.3309238,-8.667162,2024-03-07 22:05:04,1022,-20.7868817608,KMBA_04A31607C091,52.85,51.44,3.44,56,true
node35,6.848589,101.4112049,2024-11-03 22:08:57,1097,-12.9449802427,KMBA_04A31607C091,55.62,57.3,3.51,152,true
node27,38.726079,-9.3335286,2024-06-25 18:54:41,1442,-10.0924281958,KMBA_04A31607C091,50.0,59.16,1.03,350,true
node02,29.972084,106.27613,2024-02-04 02:33:57,1320,-10.7295666942,KMBA_04A31607C091,56.47,56.5,4.76,495,true
node27,-8.081766,-78.0883695,2024-09-06 10:06:10,549,-15.3364117027,KMBA_04A31607C091,53.83,59.26,4.52,839,false
node04,39.239268,113.494587,2025-01-15 16:02:14,1368,-15.5753379292,KMBA_04A31607C091,53.87,53.28,1.22,405,false
node27,10.6968843,106.8907696,2024-02-29 04:04:36,1172,-13.6097740159,KMBA_04A31607C091,59.82,54.61,4.29,250,false
node21,30.2427011,120.1502699,2025-01-28 08:49:03,751,-18.8457911456,KMBA_04A31607C091,52.24,57.47,4.9,127,true
node36,13.760522,-88.2680172,2024-05-08 05:22:37,998,-10.6277778496,KMBA_04A31607C091,59.85,53.86,2.46,545,true
node15,-8.7067624,121.067907,2024-12-30 22:37:57,1348,-13.6329278871,KMBA_04A31607C091,56.82,53.66,3.77,4,false
node04,29.42,-98.49,2024-11-13 14:34:58,1055,-12.2791426532,KMBA_04A31607C091,55.41,54.79,3.89,261,true
node33,48.5556837,-71.3205493,2024-04-16 19:58:46,1490,-11.2362328079,KMBA_04A31607C091,58.57,50.09,3.1,42,false
node15,-37.9599734,-57.6201482,2024-12-25 05:44:16,1067,-10.0725513417,KMBA_04A31607C091,56.23,53.48,1.52,823,false
node18,49.3509463,16.134156,2024-02-16 08:19:31,1167,-11.3397729156,KMBA_04A31607C091,52.87,54.08,4.21,922,true
node02,35.104673,118.356414,2024-08-25 05:03:19,335,-14.2422173244,KMBA_04A31607C091,57.3,51.98,2.94,843,false
node04,22.826877,107.840624,2024-12-03 01:56:29,975,-13.7668190203,KMBA_04A31607C091,55.19,57.98,2.71,511,true
node15,32.9287227,132.7122629,2024-05-20 14:19:27,1056,-22.5193728508,KMBA_04A31607C091,51.52,55.45,1.56,198,false
node27,34.2872962,133.9508311,2024-06-30 21:35:15,1494,-11.0796912838,KMBA_04A31607C091,50.74,52.43,3.75,78,true
node27,66.6557632,66.3898319,2024-05-22 01:47:55,883,-13.3510775452,KMBA_04A31607C091,55.31,56.14,4.47,965,false
node27,43.8447278,4.3520438,2025-01-18 21:26:43,1212,-12.1066291124,KMBA_04A31607C091,56.46,56.88,4.47,70,false
node18,51.9034509,16.955476,2024-02-16 00:46:06,1504,-11.2929225861,KMBA_04A31607C091,57.19,58.29,3.86,580,false
node36,-23.7219872,44.3827547,2024-10-24 17:29:39,1380,-11.2761371065,KMBA_04A31607C091,54.63,50.64,1.64,959,true
node15,-6.3486919,106.0419754,2024-05-01 23:12:58,1360,-22.0522336412,KMBA_04A31607C091,50.57,59.32,2.26,533,true
node33,-32.4871605,-58.2510984,2024-07-16 13:25:09,1304,-12.1039753251,KMBA_04A31607C091,55.25,50.04,3.57,642,true
node15,-8.3585481,114.6118669,2024-11-28 16:17:59,1426,-16.534584682,KMBA_04A31607C091,53.88,56.93,4.71,806,true
node15,20.7887571,97.0337141,2024-08-23 20:55:50,1161,-11.1356917513,KMBA_04A31607C091,50.1,50.05,1.77,317,false
node36,25.6872431,32.6396357,2024-12-10 08:58:01,336,-16.5219264,KMBA_04A31607C091,54.18,51.92,4.82,719,true
node18,23.213961,115.203506,2025-01-14 23:32:13,452,-10.7683667566,KMBA_04A31607C091,50.05,59.84,1.39,139,true
node04,-34.8435213,-58.6516777,2024-09-25 00:36:53,1389,-15.1783954446,KMBA_04A31607C091,54.0,56.92,2.9,657,false
node27,23.112257,114.415801,2024-02-18 17:30:17,1595,-11.0459060968,KMBA_04A31607C091,59.69,50.61,1.93,133,true
node33,44.985613,20.1568773,2024-08-15 01:58:42,826,-16.0964380601,KMBA_04A31607C091,50.07,57.4,3.46,507,false
node04,22.5064672,-79.4760133,2024-12-06 14:01:44,1536,-19.853471584,KMBA_04A31607C091,55.85,55.06,4.18,582,false
node33,49.6169133,90.2391,2024-04-04 14:58:31,857,-20.0757281907,KMBA_04A31607C091,55.68,54.59,3.14,793,true
node18,36.195409,113.116404,2024-07-04 10:50:47,1568,-12.117375952,KMBA_04A31607C091,52.75,58.81,4.26,203,true
node33,-8.0464521,112.3933836,2024-10-02 23:43:30,873,-12.7407958104,KMBA_04A31607C091,50.32,55.76,1.31,824,true
node33,51.881883,19.387459,2024-10-11 01:07:03,1557,-10.9216651742,KMBA_04A31607C091,55.53,55.06,2.74,851,true
node02,16.2864333,95.4018087,2024-03-21 03:04:16,1409,-22.0414439463,KMBA_04A31607C091,53.76,57.02,2.67,979,true
node27,22.555259,113.884019,2024-05-26 05:56:41,610,-12.5345690868,KMBA_04A31607C091,54.59,53.66,1.38,865,true
node27,45.304073,130.980894,2025-01-01 05:33:26,1348,-19.7005434834,KMBA_04A31607C091,58.23,55.0,4.36,866,true
node36,55.85611,37.669967,2024-08-19 20:53:24,801,-13.3862765118,KMBA_04A31607C091,52.35,53.04,3.49,675,true
node36,41.1617715,-8.035514,2024-10-21 16:08:36,1095,-10.4033389094,KMBA_04A31607C091,57.0,52.28,1.44,247,true
node02,11.1305191,2.9325785,2024-05-20 10:26:47,1273,-13.1476086827,KMBA_04A31607C091,59.01,51.99,1.17,501,false
node18,-0.9470832,100.417181,2024-03-17 22:14:23,1283,-21.5439174311,KMBA_04A31607C091,58.22,52.76,2.57,462,false
node36,36.009929,106.27349,2024-08-20 02:26:39,684,-11.3448985593,KMBA_04A31607C091,53.33,53.08,1.04,43,true
node35,57.8644157,13.4263048,2024-04-28 13:33:43,1347,-12.2029776279,KMBA_04A31607C091,50.67,52.01,1.93,73,true
node04,-6.8202532,106.8325872,2024-11-01 16:25:13,436,-24.5488820044,KMBA_04A31607C091,52.32,59.39,1.01,592,false
node27,36.31,-82.35,2024-02-01 05:55:55,1185,-19.1064073753,KMBA_04A31607C091,58.45,50.61,3.06,381,false
node18,-25.3849055,-54.3030016,2024-02-05 13:58:06,407,-45.732785338,KMBA_04A31607C091,53.43,57.74,3.35,249,false
node04,-7.0148687,108.3534306,2024-11-26 03:02:27,957,-11.2695154355,KMBA_04A31607C091,57.92,51.67,4.82,409,false
node18,61.00862,14.57173,2024-07-16 19:23:14,1424,-15.7929453781,KMBA_04A31607C091,55.17,59.02,1.4,481,true
node33,-11.388934,43.390991,2024-10-19 00:53:03,805,-10.3853752499,KMBA_04A31607C091,53.21,58.47,3.04,944,true
node15,9.915551,-84.031286,2024-01-26 04:00:55,558,-14.0898468155,KMBA_04A31607C091,54.73,55.27,2.91,913,false
node04,-23.0931156,-46.9513691,2024-03-05 15:34:40,752,-10.2120932116,KMBA_04A31607C091,52.25,53.99,2.61,855,true
node35,59.3537148,17.1973864,2025-01-26 05:58:43,383,-17.0799201737,KMBA_04A31607C091,55.64,55.61,4.37,810,false
node36,42.8038334,-1.6894332,2024-05-13 01:50:22,979,-15.3858969221,KMBA_04A31607C091,53.62,56.22,3.38,958,true
node35,52.2215511,85.7616347,2024-04-29 18:14:03,807,-13.1304195204,KMBA_04A31607C091,50.85,55.28,3.23,679,true
node04,41.8815942,-8.628833,2024-04-27 22:18:33,338,-10.5306406653,KMBA_04A31607C091,58.84,57.7,2.19,814,true
node18,42.9946912,-82.394,2024-03-14 03:15:52,322,-12.1417606005,KMBA_04A31607C091,59.17,59.1,2.83,840,false
node36,23.394325,110.079379,2024-02-13 16:03:37,818,-12.5147653933,KMBA_04A31607C091,59.33,53.48,1.48,376,false
node15,49.5111458,17.5282441,2024-01-09 13:55:09,755,-14.9024875163,KMBA_04A31607C091,51.67,54.72,2.5,6,true
node35,44.2837305,17.0877754,2024-06-07 22:55:18,415,-28.136767175,KMBA_04A31607C091,59.09,54.4,1.95,619,false
node27,-13.5,48.86667,2024-09-24 16:28:00,576,-23.3619303958,KMBA_04A31607C091,55.75,51.92,3.11,186,true
node04,40.03553,44.1783042,2024-05-13 07:30:20,553,-13.8230441743,KMBA_04A31607C091,56.5,51.1,4.67,242,false
node35,48.966667,96.783333,2025-01-11 01:25:54,1062,-11.524427543,KMBA_04A31607C091,59.79,55.5,2.73,597,true
node15,45.2256179,15.274715,2024-10-14 03:15:36,417,-12.403569515,KMBA_04A31607C091,50.86,51.38,4.88,117,false
node15,39.629968,115.08775,2024-11-16 07:17:51,1031,-13.7684601661,KMBA_04A31607C091,51.3,59.06,1.35,577,true
node33,-15.118465,-40.0660682,2024-08-07 01:53:44,597,-10.7191942316,KMBA_04A31607C091,59.92,53.58,1.89,812,true
node35,16.9846184,122.0047563,2024-10-31 19:56:51,356,-13.4559943133,KMBA_04A31607C091,54.76,50.8,2.98,768,true
node21,14.7174829,-91.3019094,2024-12-09 12:17:39,754,-14.2058863357,KMBA_04A31607C091,52.2,55.84,4.09,641,false
node04,59.324761,18.2730402,2024-05-27 22:50:32,1538,-20.3351114677,KMBA_04A31607C091,54.67,57.13,1.18,415,false
node21,40.117938,116.424619,2024-09-13 19:44:25,1143,-13.7096677134,KMBA_04A31607C091,52.5,57.96,1.8,25,true
node04,-8.0614295,112.3546395,2024-11-02 22:18:11,419,-11.2746447441,KMBA_04A31607C091,52.53,53.37,2.38,253,true
node04,48.627474,2.5921846,2024-06-18 21:40:18,1310,-13.0571089329,KMBA_04A31607C091,54.68,53.01,2.07,409,false
node36,29.385634,-98.5254159,2024-02-01 00:47:00,1109,-17.3490446565,KMBA_04A31607C091,57.8,59.11,2.14,145,true
node15,56.1947971,12.5789091,2024-07-08 20:04:44,1274,-14.1352095791,KMBA_04A31607C091,53.33,58.85,1.79,833,false
node21,-7.7556135,112.029752,2024-01-18 15:06:58,997,-14.9167234393,KMBA_04A31607C091,58.56,50.6,2.45,213,true
node36,35.2024947,127.4626534,2024-01-28 08:16:46,1015,-12.9266683483,KMBA_04A31607C091,58.23,58.59,1.67,78,false
node21,41.4410475,22.0126949,2025-01-26 18:13:36,1334,-10.4248909361,KMBA_04A31607C091,58.68,50.92,3.59,633,false
node15,18.9384732,-70.407981,2024-10-18 18:51:37,743,-13.6251680746,KMBA_04A31607C091,59.67,52.9,2.57,398,true
node18,-3.6394686,-80.5924449,2024-11-23 13:38:16,1595,-20.2909804859,KMBA_04A31607C091,50.92,50.07,4.63,90,false
node15,-0.789275,113.921327,2024-10-03 16:00:47,1422,-12.1228480315,KMBA_04A31607C091,55.37,51.79,2.46,131,false
node02,-25.9480519,31.1338071,2024-06-06 15:09:31,931,-10.1212966121,KMBA_04A31607C091,56.94,53.02,2.04,955,true
node27,11.864831,121.878032,2024-07-22 00:50:42,658,-17.5702213149,KMBA_04A31607C091,57.88,50.32,1.38,112,true
node21,48.7925732,-79.201011,2024-03-02 06:34:05,1398,-11.4280562295,KMBA_04A31607C091,57.05,58.65,4.6,1,true
node15,14.6760848,120.9873093,2024-03-05 02:03:13,652,-10.3569632236,KMBA_04A31607C091,53.01,59.37,2.31,18,false
node33,45.683569,129.745739,2024-07-06 17:02:52,394,-18.9787281897,KMBA_04A31607C091,56.5,53.15,2.5,218,true
node27,28.311573,120.562011,2024-10-08 22:49:22,350,-14.0809409238,KMBA_04A31607C091,56.14,54.47,3.69,201,true
node33,44.1372925,4.810107,2024-05-30 00:34:17,1294,-14.4449952531,KMBA_04A31607C091,59.8,54.34,2.18,54,false
node02,53.5087757,50.1567556,2024-09-27 22:00:21,1141,-13.726993724,KMBA_04A31607C091,54.49,53.63,3.78,724,true
node35,59.9420078,30.2307225,2024-08-07 18:48:07,937,-18.853171968,KMBA_04A31607C091,55.51,56.57,3.73,800,true
node04,32.213184,35.170689,2024-08-10 00:57:20,1147,-18.6521270872,KMBA_04A31607C091,51.57,55.21,1.73,416,true
node04,56.3072493,38.701054,2024-03-08 21:17:41,1396,-14.0900662828,KMBA_04A31607C091,57.5,57.53,3.69,569,true
node04,32.637546,109.003167,2024-04-19 15:02:40,1303,-17.3407588873,KMBA_04A31607C091,59.14,50.82,4.61,264,false
node36,14.2226543,121.4213333,2024-10-11 10:54:32,833,-10.1984607647,KMBA_04A31607C091,53.9,57.7,3.35,30,false
node18,-8.4071,123.0649,2024-12-13 20:28:08,1569,-11.6431224739,KMBA_04A31607C091,52.34,53.98,1.01,190,false
node35,46.4244411,16.4312318,2024-12-30 07:25:46,535,-13.1454724916,KMBA_04A31607C091,56.07,55.2,1.59,950,true
node15,45.6479728,13.7829495,2024-08-08 05:44:00,1518,-18.081427506,KMBA_04A31607C091,56.0,52.62,4.12,52,false
